Recall,Precision
1.0,0.5010774410774411
1.0,0.5010841896860564
1.0,0.5010909384764572
1.0,0.5010976874486511
1.0,0.5011044366026453
1.0,0.5011111859384471
1.0,0.5011179354560638
1.0,0.5011246851555029
1.0,0.5011314350367716
1.0,0.5011381850998774
1.0,0.5011449353448276
1.0,0.5011516857716295
1.0,0.5011584363802905
1.0,0.5011651871708178
1.0,0.5011719381432189
1.0,0.5011786892975012
1.0,0.5011854406336719
1.0,0.5011921921517385
1.0,0.5011989438517082
1.0,0.5012056957335884
1.0,0.5012124477973865
1.0,0.5012192000431098
1.0,0.5012259524707657
1.0,0.5012327050803616
1.0,0.5012394578719047
1.0,0.5012462108454024
1.0,0.5012529640008623
1.0,0.5012597173382913
1.0,0.5012664708576972
1.0,0.5012732245590871
1.0,0.5012799784424683
1.0,0.5012867325078484
1.0,0.5012934867552346
1.0,0.5013002411846342
1.0,0.5013069957960548
1.0,0.5013137505895034
1.0,0.5013205055649878
1.0,0.5013272607225149
1.0,0.5013340160620924
1.0,0.5013407715837275
1.0,0.5013475272874276
1.0,0.5013542831732
1.0,0.5013610392410521
1.0,0.5013677954909914
1.0,0.501374551923025
1.0,0.5013813085371606
1.0,0.5013880653334052
1.0,0.5013948223117664
1.0,0.5014015794722514
1.0,0.5014083368148677
1.0,0.5014150943396226
1.0,0.5014218520465236
1.0,0.5014286099355778
1.0,0.5014353680067928
1.0,0.5014421262601757
1.0,0.5014488846957342
1.0,0.5014556433134755
1.0,0.501462402113407
1.0,0.5014691610955359
1.0,0.5014759202598698
1.0,0.5014826796064159
1.0,0.5014894391351817
1.0,0.5014961988461746
1.0,0.5015029587394018
1.0,0.5015097188148707
1.0,0.5015164790725888
1.0,0.5015232395125634
1.0,0.5015300001348018
1.0,0.5015367609393114
1.0,0.5015435219260996
1.0,0.5015502830951739
1.0,0.5015570444465415
1.0,0.5015638059802098
1.0,0.5015705676961861
1.0,0.501577329594478
1.0,0.5015840916750927
1.0,0.5015908539380376
1.0,0.5015976163833201
1.0,0.5016043790109476
1.0,0.5016111418209274
1.0,0.5016179048132668
1.0,0.5016246679879734
1.0,0.5016314313450545
1.0,0.5016381948845173
1.0,0.5016449586063695
1.0,0.5016517225106182
1.0,0.5016584865972709
1.0,0.501665250866335
1.0,0.5016720153178178
1.0,0.5016787799517266
1.0,0.501685544768069
1.0,0.5016923097668523
1.0,0.5016990749480839
1.0,0.501705840311771
1.0,0.5017126058579211
1.0,0.5017193715865417
1.0,0.5017261374976401
1.0,0.5017329035912236
1.0,0.5017396698672996
1.0,0.5017464363258756
1.0,0.5017532029669589
1.0,0.5017599697905568
1.0,0.5017667367966769
1.0,0.5017735039853265
1.0,0.5017802713565128
1.0,0.5017870389102435
1.0,0.5017938066465257
1.0,0.501800574565367
1.0,0.5018073426667745
1.0,0.501814110950756
1.0,0.5018208794173186
1.0,0.5018276480664697
1.0,0.5018344168982168
1.0,0.5018411859125673
1.0,0.5018479551095284
1.0,0.5018547244891077
1.0,0.5018614940513125
1.0,0.5018682637961501
1.0,0.5018750337236281
1.0,0.5018818038337538
1.0,0.5018885741265344
1.0,0.5018953446019776
1.0,0.5019021152600907
1.0,0.5019088861008809
1.0,0.5019156571243558
1.0,0.5019224283305228
1.0,0.5019291997193891
1.0,0.5019359712909623
1.0,0.5019427430452498
1.0,0.5019495149822587
1.0,0.5019562871019968
1.0,0.5019630594044712
1.0,0.5019698318896895
1.0,0.5019766045576588
1.0,0.5019833774083868
1.0,0.5019901504418809
1.0,0.5019969236581483
1.0,0.5020036970571965
1.0,0.5020104706390328
1.0,0.5020172444036648
1.0,0.5020240183510997
1.0,0.5020307924813451
1.0,0.5020375667944081
1.0,0.5020443412902965
1.0,0.5020511159690173
1.0,0.5020578908305783
1.0,0.5020646658749865
1.0,0.5020714411022495
1.0,0.5020782165123748
1.0,0.5020849921053697
1.0,0.5020917678812415
1.0,0.5020985438399979
1.0,0.502105319981646
1.0,0.5021120963061932
1.0,0.5021188728136472
1.0,0.5021256495040152
1.0,0.5021324263773045
1.0,0.5021392034335227
1.0,0.5021459806726772
1.0,0.5021527580947753
1.0,0.5021595356998245
1.0,0.5021663134878322
1.0,0.5021730914588057
1.0,0.5021798696127526
1.0,0.5021866479496802
1.0,0.5021934264695957
1.0,0.5022002051725069
1.0,0.502206984058421
1.0,0.5022137631273453
1.0,0.5022205423792875
1.0,0.5022273218142549
1.0,0.5022341014322548
1.0,0.5022408812332947
1.0,0.502247661217382
1.0,0.502254441384524
1.0,0.5022612217347283
1.0,0.5022680022680023
1.0,0.5022747829843532
1.0,0.5022815638837888
1.0,0.5022883449663161
1.0,0.5022951262319427
1.0,0.5023019076806762
1.0,0.5023086893125236
1.0,0.5023154711274926
1.0,0.5023222531255906
1.0,0.502329035306825
1.0,0.5023358176712033
1.0,0.5023426002187327
1.0,0.5023493829494208
1.0,0.5023561658632749
1.0,0.5023629489603024
1.0,0.502369732240511
1.0,0.5023765157039077
1.0,0.5023832993505003
1.0,0.502390083180296
1.0,0.5023968671933022
1.0,0.5024036513895266
1.0,0.5024104357689763
1.0,0.5024172203316588
1.0,0.5024240050775817
1.0,0.5024307900067522
1.0,0.5024375751191779
1.0,0.5024443604148661
1.0,0.5024511458938242
1.0,0.5024579315560598
1.0,0.5024647174015802
1.0,0.5024715034303927
1.0,0.5024782896425051
1.0,0.5024850760379245
1.0,0.5024918626166583
1.0,0.5024986493787142
1.0,0.5025054363240995
1.0,0.5025122234528215
1.0,0.5025190107648878
1.0,0.5025257982603057
1.0,0.5025325859390829
1.0,0.5025393738012265
1.0,0.502546161846744
1.0,0.5025529500756429
1.0,0.5025597384879308
1.0,0.5025665270836147
1.0,0.5025733158627025
1.0,0.5025801048252013
1.0,0.5025868939711187
1.0,0.502593683300462
1.0,0.5026004728132387
1.0,0.5026072625094564
1.0,0.5026140523891223
1.0,0.5026208424522439
1.0,0.5026276326988287
1.0,0.5026344231288841
1.0,0.5026412137424174
1.0,0.5026480045394364
1.0,0.5026547955199481
1.0,0.5026615866839602
1.0,0.5026683780314801
1.0,0.5026751695625152
1.0,0.502681961277073
1.0,0.5026887531751608
1.0,0.5026955452567862
1.0,0.5027023375219565
1.0,0.5027091299706793
1.0,0.5027159226029618
1.0,0.5027227154188117
1.0,0.5027295084182364
1.0,0.5027363016012432
1.0,0.5027430949678395
1.0,0.502749888518033
1.0,0.502756682251831
1.0,0.502763476169241
1.0,0.5027702702702703
1.0,0.5027770645549264
1.0,0.5027838590232169
1.0,0.502790653675149
1.0,0.5027974485107303
1.0,0.5028042435299682
1.0,0.5028110387328703
1.0,0.5028178341194437
1.0,0.5028246296896962
1.0,0.502831425443635
1.0,0.5028382213812678
1.0,0.5028450175026017
1.0,0.5028518138076444
1.0,0.5028586102964034
1.0,0.502865406968886
1.0,0.5028722038250997
1.0,0.5028790008650519
1.0,0.5028857980887501
1.0,0.5028925954962018
1.0,0.5028993930874144
1.0,0.5029061908623953
1.0,0.502912988821152
1.0,0.5029197869636919
1.0,0.5029265852900225
1.0,0.5029333838001514
1.0,0.5029401824940858
1.0,0.5029469813718334
1.0,0.5029537804334013
1.0,0.5029605796787974
1.0,0.5029673791080288
1.0,0.5029741787211032
1.0,0.5029809785180278
1.0,0.5029877784988103
1.0,0.502994578663458
1.0,0.5030013790119785
1.0,0.5030081795443792
1.0,0.5030149802606674
1.0,0.5030217811608507
1.0,0.5030285822449366
1.0,0.5030353835129325
1.0,0.5030421849648459
1.0,0.5030489866006842
1.0,0.5030557884204548
1.0,0.5030625904241653
1.0,0.5030693926118233
1.0,0.5030761949834359
1.0,0.5030829975390108
1.0,0.5030898002785553
1.0,0.503096603202077
1.0,0.5031034063095834
1.0,0.5031102096010818
1.0,0.5031170130765799
1.0,0.5031238167360849
1.0,0.5031306205796043
1.0,0.5031374246071457
1.0,0.5031442288187166
1.0,0.5031510332143243
1.0,0.5031578377939765
1.0,0.5031646425576803
1.0,0.5031714475054435
1.0,0.5031782526372734
1.0,0.5031850579531776
1.0,0.5031918634531635
1.0,0.5031986691372384
1.0,0.5032054750054101
1.0,0.5032122810576858
1.0,0.503219087294073
1.0,0.5032258937145794
1.0,0.5032327003192123
1.0,0.503239507107979
1.0,0.5032463140808874
1.0,0.5032531212379445
0.9999731218922188,0.5032464019045558
0.9999731218922188,0.5032532092469598
0.9999731218922188,0.5032600167735303
0.9999731218922188,0.5032668244842746
0.9999731218922188,0.5032736323792003
0.9999731218922188,0.5032804404583148
0.9999731218922188,0.5032872487216254
0.9999731218922188,0.50329405716914
0.9999731218922188,0.5033008658008657
0.9999731218922188,0.5033076746168103
0.9999731218922188,0.503314483616981
0.9999731218922188,0.5033212928013854
0.9999731218922188,0.5033281021700309
0.9999731218922188,0.503334911722925
0.9999731218922188,0.5033417214600753
0.9999731218922188,0.503348531381489
0.9999731218922188,0.503355341487174
0.9999731218922188,0.5033621517771374
0.9999731218922188,0.5033689622513868
0.9999731218922188,0.5033757729099297
0.9999731218922188,0.5033825837527737
0.9999731218922188,0.5033893947799262
0.9999731218922188,0.5033962059913945
0.9999731218922188,0.5034030173871863
0.9999731218922188,0.5034098289673089
0.9999731218922188,0.5034166407317701
0.9999731218922188,0.503423452680577
0.9999731218922188,0.5034302648137373
0.9999731218922188,0.5034370771312584
0.9999731218922188,0.5034438896331479
0.9999731218922188,0.5034507023194132
0.9999731218922188,0.5034575151900619
0.9999731218922188,0.5034643282451012
0.9999731218922188,0.5034711414845389
0.9999731218922188,0.5034779549083823
0.9999731218922188,0.5034847685166389
0.9999731218922188,0.5034915823093163
0.9999731218922188,0.5034983962864219
0.9999731218922188,0.5035052104479631
0.9999731218922188,0.5035120247939476
0.9999731218922188,0.5035188393243828
0.9999731218922188,0.5035256540392762
0.9999731218922188,0.5035324689386352
0.9999731218922188,0.5035392840224674
0.9999731218922188,0.5035460992907801
0.9999731218922188,0.5035529147435811
0.9999731218922188,0.5035597303808776
0.9999731218922188,0.5035665462026773
0.9999731218922188,0.5035733622089875
0.9999731218922188,0.503580178399816
0.9999731218922188,0.5035869947751699
0.9999731218922188,0.5035938113350569
0.9999731218922188,0.5036006280794846
0.9999731218922188,0.5036074450084602
0.9999731218922188,0.5036142621219915
0.9999731218922188,0.5036210794200858
0.9999731218922188,0.5036278969027507
0.9999731218922188,0.5036347145699936
0.9999731218922188,0.5036415324218221
0.9999731218922188,0.5036483504582436
0.9999731218922188,0.5036551686792657
0.9999731218922188,0.5036619870848958
0.9999731218922188,0.5036688056751415
0.9999731218922188,0.5036756244500101
0.9999731218922188,0.5036824434095094
0.9999731218922188,0.5036892625536467
0.9999731218922188,0.5036960818824294
0.9999731218922188,0.5037029013958652
0.9999731218922188,0.5037097210939615
0.9999731218922188,0.5037165409767259
0.9999731218922188,0.5037233610441658
0.9999731218922188,0.5037301812962888
0.9999731218922188,0.5037370017331022
0.9999731218922188,0.5037438223546138
0.9999731218922188,0.5037506431608308
0.9999731218922188,0.5037574641517609
0.9999731218922188,0.5037642853274116
0.9999731218922188,0.5037711066877902
0.9999731218922188,0.5037779282329046
0.9999731218922188,0.5037847499627619
0.9999731218922188,0.5037915718773698
0.9999731218922188,0.5037983939767356
0.9999731218922188,0.5038052162608672
0.9999731218922188,0.5038120387297719
0.9999731218922188,0.503818861383457
0.9999731218922188,0.5038256842219303
0.9999731218922188,0.5038325072451992
0.9999731218922188,0.5038393304532712
0.9999731218922188,0.5038461538461538
0.9999731218922188,0.5038529774238546
0.9999731218922188,0.503859801186381
0.9999731218922188,0.5038666251337406
0.9999731218922188,0.5038734492659407
0.9999731218922188,0.5038802735829891
0.9999731218922188,0.5038870980848932
0.9999731218922188,0.5038939227716603
0.9999731218922188,0.5039007476432983
0.9999731218922188,0.5039075726998145
0.9999731218922188,0.5039143979412163
0.9999731218922188,0.5039212233675114
0.9999731218922188,0.5039280489787072
0.9999731218922188,0.5039348747748114
0.9999731218922188,0.5039417007558313
0.9999731218922188,0.5039485269217745
0.9999731218922188,0.5039553532726485
0.9999731218922188,0.5039621798084608
0.9999731218922188,0.5039690065292189
0.9999731218922188,0.5039758334349305
0.9999731218922188,0.5039826605256028
0.9999731218922188,0.5039894878012435
0.9999731218922188,0.5039963152618603
0.9999731218922188,0.5040031429074603
0.9999731218922188,0.5040099707380513
0.9999731218922188,0.5040167987536408
0.9999731218922188,0.5040236269542363
0.9999731218922188,0.5040304553398453
0.9999731218922188,0.5040372839104753
0.9999731218922188,0.5040441126661338
0.9999731218922188,0.5040509416068284
0.9999731218922188,0.5040577707325665
0.9999731218922188,0.5040646000433557
0.9999731218922188,0.5040714295392036
0.9999731218922188,0.5040782592201176
0.9999731218922188,0.5040850890861053
0.9999731218922188,0.5040919191371741
0.9999731218922188,0.5040987493733317
0.9999731218922188,0.5041055797945855
0.9999731218922188,0.5041124104009431
0.9999731218922188,0.5041192411924119
0.9999731218922188,0.5041260721689996
0.9999731218922188,0.5041329033307136
0.9999731218922188,0.5041397346775615
0.9999731218922188,0.5041465662095507
0.9999731218922188,0.5041533979266888
0.9999731218922188,0.5041602298289833
0.9999731218922188,0.5041670619164419
0.9999731218922188,0.504173894189072
0.9999731218922188,0.5041807266468811
0.9999731218922188,0.5041875592898767
0.9999731218922188,0.5041943921180664
0.9999731218922188,0.5042012251314577
0.9999731218922188,0.5042080583300581
0.9999731218922188,0.5042148917138752
0.9999731218922188,0.5042217252829165
0.9999731218922188,0.5042285590371897
0.9999731218922188,0.504235392976702
0.9999731218922188,0.504242227101461
0.9999731218922188,0.5042490614114745
0.9999731218922188,0.5042558959067498
0.9999731218922188,0.5042627305872945
0.9999731218922188,0.5042695654531161
0.9999731218922188,0.5042764005042222
0.9999731218922188,0.5042832357406203
0.9999731218922188,0.5042900711623178
0.9999731218922188,0.5042969067693225
0.9999731218922188,0.5043037425616418
0.9999731218922188,0.5043105785392832
0.9999731218922188,0.5043174147022542
0.9999731218922188,0.5043242510505626
0.9999731218922188,0.5043310875842156
0.9999731218922188,0.5043379243032209
0.9999731218922188,0.5043447612075861
0.9999731218922188,0.5043515982973186
0.9999731218922188,0.504358435572426
0.9999731218922188,0.5043652730329158
0.9999731218922188,0.5043721106787956
0.9999731218922188,0.5043789485100729
0.9999731218922188,0.5043857865267554
0.9999731218922188,0.5043926247288504
0.9999731218922188,0.5043994631163654
0.9999731218922188,0.5044063016893082
0.9999731218922188,0.5044131404476864
0.9999731218922188,0.5044199793915072
0.9999731218922188,0.5044268185207782
0.9999731218922188,0.5044336578355072
0.9999731218922188,0.5044404973357016
0.9999731218922188,0.5044473370213689
0.9999731218922188,0.5044541768925167
0.9999731218922188,0.5044610169491526
0.9999731218922188,0.504467857191284
0.9999731218922188,0.5044746976189185
0.9999731218922188,0.5044815382320637
0.9999731218922188,0.5044883790307271
0.9999731218922188,0.5044952200149163
0.9999731218922188,0.5045020611846387
0.9999731218922188,0.5045089025399021
0.9999731218922188,0.5045157440807139
0.9999731218922188,0.5045225858070815
0.9999731218922188,0.5045294277190128
0.9999731218922188,0.504536269816515
0.9999731218922188,0.5045431120995959
0.9999731218922188,0.5045499545682629
0.9999731218922188,0.5045567972225236
0.9999731218922188,0.5045636400623855
0.9999731218922188,0.5045704830878563
0.9999731218922188,0.5045773262989435
0.9999731218922188,0.5045841696956546
0.9999731218922188,0.504591013277997
0.9999731218922188,0.5045978570459786
0.9999731218922188,0.5046047009996066
0.9999731218922188,0.5046115451388888
0.9999731218922188,0.5046183894638328
0.9999731218922188,0.5046252339744459
0.9999731218922188,0.5046320786707359
0.9999731218922188,0.5046389235527101
0.9999731218922188,0.5046457686203762
0.9999731218922188,0.5046526138737419
0.9999731218922188,0.5046594593128145
0.9999731218922188,0.5046663049376018
0.9999731218922188,0.504673150748111
0.9999731218922188,0.50467999674435
0.9999731218922188,0.5046868429263264
0.9999731218922188,0.5046936892940475
0.9999731218922188,0.5047005358475208
0.9999731218922188,0.5047073825867542
0.9999731218922188,0.504714229511755
0.9999731218922188,0.504721076622531
0.9999731218922188,0.5047279239190894
0.9999731218922188,0.5047347714014381
0.9999731218922188,0.5047416190695845
0.9999731218922188,0.5047484669235361
0.9999731218922188,0.5047553149633006
0.9999731218922188,0.5047621631888856
0.9999731218922188,0.5047690116002985
0.9999731218922188,0.5047758601975469
0.9999731218922188,0.5047827089806385
0.9999731218922188,0.5047895579495807
0.9999731218922188,0.5047964071043812
0.9999731218922188,0.5048032564450475
0.9999731218922188,0.5048101059715872
0.9999731218922188,0.5048169556840078
0.9999731218922188,0.5048238055823168
0.9999731218922188,0.504830655666522
0.9999731218922188,0.5048375059366307
0.9999731218922188,0.5048443563926507
0.9999731218922188,0.5048512070345894
0.9999731218922188,0.5048580578624545
0.9999731218922188,0.5048649088762536
0.9999731218922188,0.504871760075994
0.9999731218922188,0.5048786114616836
0.9999731218922188,0.5048854630333297
0.9999731218922188,0.5048923147909401
0.9999731218922188,0.5048991667345222
0.9999731218922188,0.5049060188640836
0.9999731218922188,0.5049128711796319
0.9999731218922188,0.5049197236811748
0.9999731218922188,0.5049265763687196
0.9999731218922188,0.5049334292422741
0.9999731218922188,0.5049402823018458
0.9999731218922188,0.5049471355474423
0.9999731218922188,0.5049539889790711
0.9999731218922188,0.5049608425967398
0.9999731218922188,0.504967696400456
0.9999731218922188,0.5049745503902273
0.9999731218922188,0.5049814045660613
0.9999731218922188,0.5049882589279655
0.9999731218922188,0.5049951134759474
0.9999731218922188,0.5050019682100148
0.9999731218922188,0.5050088231301751
0.9999731218922188,0.505015678236436
0.9999731218922188,0.5050225335288049
0.9999731218922188,0.5050293890072896
0.9999731218922188,0.5050362446718974
0.9999731218922188,0.5050431005226362
0.9999731218922188,0.5050499565595135
0.9999731218922188,0.5050568127825367
0.9999731218922188,0.5050636691917135
0.9999731218922188,0.5050705257870515
0.9999731218922188,0.5050773825685583
0.9999731218922188,0.5050842395362414
0.9999731218922188,0.5050910966901083
0.9999731218922188,0.5050979540301669
0.9999731218922188,0.5051048115564245
0.9999731218922188,0.5051116692688887
0.9999731218922188,0.5051185271675672
0.9999731218922188,0.5051253852524676
0.9999731218922188,0.5051322435235974
0.9999731218922188,0.5051391019809642
0.9999731218922188,0.5051459606245757
0.9999731218922188,0.5051528194544394
0.9999731218922188,0.5051596784705626
0.9999731218922188,0.5051665376729534
0.9999731218922188,0.5051733970616191
0.9999731218922188,0.5051802566365673
0.9999731218922188,0.5051871163978057
0.9999731218922188,0.5051939763453417
0.9999731218922188,0.5052008364791831
0.9999731218922188,0.5052076967993373
0.9999731218922188,0.5052145573058121
0.9999731218922188,0.5052214179986149
0.9999731218922188,0.5052282788777533
0.9999731218922188,0.5052351399432351
0.9999731218922188,0.5052420011950677
0.9999731218922188,0.5052488626332586
0.9999731218922188,0.5052557242578157
0.9999731218922188,0.5052625860687463
0.9999731218922188,0.5052694480660582
0.9999731218922188,0.5052763102497589
0.9999731218922188,0.505283172619856
0.9999731218922188,0.5052900351763572
0.9999731218922188,0.5052968979192698
0.9999731218922188,0.5053037608486017
0.9999731218922188,0.5053106239643604
0.9999731218922188,0.5053174872665535
0.9999731218922188,0.5053243507551886
0.9999731218922188,0.5053312144302732
0.9999731218922188,0.505338078291815
0.9999731218922188,0.5053449423398215
0.9999731218922188,0.5053518065743005
0.9999731218922188,0.5053586709952593
0.9999731218922188,0.5053655356027058
0.9999731218922188,0.5053724003966475
0.9999731218922188,0.505379265377092
0.9999731218922188,0.5053861305440467
0.9999731218922188,0.5053929958975195
0.9999731218922188,0.5053998614375178
0.9999731218922188,0.5054067271640493
0.9999731218922188,0.5054135930771216
0.9999731218922188,0.5054204591767423
0.9999731218922188,0.5054273254629189
0.9999731218922188,0.5054341919356592
0.9999731218922188,0.5054410585949706
0.9999731218922188,0.5054479254408608
0.9999731218922188,0.5054547924733374
0.9999731218922188,0.505461659692408
0.9999731218922188,0.5054685270980802
0.9999731218922188,0.5054753946903616
0.9999731218922188,0.50548226246926
0.9999731218922188,0.5054891304347826
0.9999731218922188,0.5054959985869373
0.9999731218922188,0.5055028669257317
0.9999731218922188,0.5055097354511733
0.9999731218922188,0.5055166041632697
0.9999731218922188,0.5055234730620287
0.9999731218922188,0.5055303421474576
0.9999731218922188,0.5055372114195643
0.9999731218922188,0.5055440808783563
0.9999731218922188,0.5055509505238412
0.9999731218922188,0.5055578203560266
0.9999731218922188,0.5055646903749201
0.9999731218922188,0.5055715605805294
0.9999731218922188,0.505578430972862
0.9999731218922188,0.5055853015519256
0.9999731218922188,0.5055921723177278
0.9999731218922188,0.5055990432702762
0.9999731218922188,0.5056059144095782
0.9999731218922188,0.5056127857356418
0.9999731218922188,0.5056196572484745
0.9999731218922188,0.5056265289480837
0.9999731218922188,0.5056334008344773
0.9999731218922188,0.5056402729076627
0.9999731218922188,0.5056471451676475
0.9999731218922188,0.5056540176144395
0.9999731218922188,0.5056608902480462
0.9999731218922188,0.5056677630684753
0.9999731218922188,0.5056746360757343
0.9999731218922188,0.5056815092698309
0.9999731218922188,0.5056883826507728
0.9999731218922188,0.5056952562185674
0.9999731218922188,0.5057021299732224
0.9999731218922188,0.5057090039147455
0.9999731218922188,0.5057158780431443
0.9999731218922188,0.5057227523584265
0.9999731218922188,0.5057296268605995
0.9999731218922188,0.505736501549671
0.9999731218922188,0.5057433764256488
0.9999731218922188,0.5057502514885402
0.9999731218922188,0.5057571267383532
0.9999731218922188,0.5057640021750952
0.9999731218922188,0.5057708777987737
0.9999731218922188,0.5057777536093967
0.9999731218922188,0.5057846296069715
0.9999731218922188,0.5057915057915058
0.9999731218922188,0.5057983821630073
0.9999731218922188,0.5058052587214835
0.9999731218922188,0.5058121354669423
0.9999731218922188,0.5058190123993909
0.9999731218922188,0.5058258895188372
0.9999731218922188,0.5058327668252889
0.9999731218922188,0.5058396443187535
0.9999731218922188,0.5058465219992386
0.9999731218922188,0.5058533998667518
0.9999731218922188,0.505860277921301
0.9999731218922188,0.5058671561628935
0.9999731218922188,0.505874034591537
0.9999731218922188,0.5058809132072393
0.9999731218922188,0.5058877920100079
0.9999731218922188,0.5058946709998504
0.9999731218922188,0.5059015501767745
0.9999731218922188,0.5059084295407879
0.9999731218922188,0.5059153090918981
0.9999731218922188,0.5059221888301128
0.9999731218922188,0.5059290687554395
0.9999731218922188,0.5059359488678861
0.9999731218922188,0.5059428291674599
0.9999731218922188,0.5059497096541689
0.9999731218922188,0.5059565903280204
0.9999731218922188,0.5059634711890223
0.9999731218922188,0.5059703522371821
0.9999731218922188,0.5059772334725074
0.9999731218922188,0.5059841148950059
0.9999731218922188,0.5059909965046854
0.9999731218922188,0.5059978783015532
0.9999731218922188,0.5060047602856171
0.9999731218922188,0.5060116424568848
0.9999731218922188,0.5060185248153639
0.9999731218922188,0.5060254073610619
0.9999731218922188,0.5060322900939868
0.9999731218922188,0.5060391730141458
0.9999731218922188,0.5060460561215469
0.9999731218922188,0.5060529394161974
0.9999731218922188,0.5060598228981052
0.9999731218922188,0.5060667065672779
0.9999731218922188,0.506073590423723
0.9999731218922188,0.5060804744674484
0.9999731218922188,0.5060873586984614
0.9999731218922188,0.5060942431167701
0.9999731218922188,0.5061011277223817
0.9999731218922188,0.506108012515304
0.9999731218922188,0.5061148974955447
0.9999731218922188,0.5061217826631115
0.9999731218922188,0.5061286680180119
0.9999731218922188,0.5061355535602536
0.9999731218922188,0.5061424392898443
0.9999731218922188,0.5061493252067915
0.9999731218922188,0.506156211311103
0.9999731218922188,0.5061630976027863
0.9999731218922188,0.5061699840818492
0.9999731218922188,0.5061768707482993
0.9999731218922188,0.5061837576021443
0.9999731218922188,0.5061906446433917
0.9999731218922188,0.5061975318720492
0.9999731218922188,0.5062044192881245
